country_code;year;population_growth
PRK;2003;0.865896472
PRK;2004;0.805099507
PRK;2005;0.719764499
PRK;2006;0.628442622
PRK;2007;0.553310536
PRK;2008;0.502330274
PRK;2009;0.485034513
PRK;2010;0.492046502
PRK;2011;0.506069264
PRK;2012;0.514319797
PRK;2013;0.518158546
PRK;2014;0.513332499
PRK;2015;0.501900028
PRK;2016;0.490819484
PRK;2017;0.481855372
PRK;2018;0.47012429
PRK;2019;0.454319922
PRT;1961;0.805085264
PRT;1962;0.721622436
PRT;1963;0.403565949
PRT;1964;0.055464162
PRT;1965;-0.407786764
PRT;1966;-0.754120303
PRT;1967;-0.634300161
PRT;1968;-0.427640384
PRT;1969;-0.897396123
PRT;1970;-0.886270251
PRT;1971;-0.423397124
PRT;1972;-0.154288053
PRT;1973;0.03093226
PRT;1974;1.394878048
PRT;1975;3.80041404
PRT;1976;2.844096717
PRT;1977;1.061754967
PRT;1978;1.078956555
PRT;1979;1.071993612
PRT;1980;1.081432067
PRT;1981;0.867080703
PRT;1982;0.611332101
PRT;1983;0.463965044
PRT;1984;0.38455308
PRT;1985;0.273538752
PRT;1986;0.090953758
PRT;1987;-0.026945439
PRT;1988;-0.103951995
PRT;1989;-0.145920471
PRT;1990;-0.21794848
PRT;1991;-0.230481754
PRT;1992;-0.077749267
PRT;1993;0.122316595
PRT;1994;0.269089468
PRT;1995;0.346203938
PRT;1996;0.375996187
PRT;1997;0.446460605
PRT;1998;0.505389233
PRT;1999;0.565630442
PRT;2000;0.702859953
PRT;2001;0.705230637
PRT;2002;0.54766794
PRT;2003;0.375411415
PRT;2004;0.23912899
PRT;2005;0.185532267
PRT;2006;0.180332441
PRT;2007;0.196304384
PRT;2008;0.14419128
PRT;2009;0.095330859
PRT;2010;0.045910037
PRT;2011;-0.147084879
PRT;2012;-0.405421788
PRT;2013;-0.548815211
PRT;2014;-0.539190467
PRT;2015;-0.414141102
PRT;2016;-0.315459017
PRT;2017;-0.24388941
PRT;2018;-0.160104021
PRT;2019;-0.140172577
PRY;1961;2.621148212
PRY;1962;2.631766712
PRY;1963;2.639390059
PRY;1964;2.645232931
PRY;1965;2.646641445
PRY;1966;2.654454115
PRY;1967;2.656641121
PRY;1968;2.633391329
PRY;1969;2.580074247
PRY;1970;2.510974962
PRY;1971;2.43933226
PRY;1972;2.387827366
PRY;1973;2.369219981
PRY;1974;2.392393983
PRY;1975;2.445393005
PRY;1976;2.498790925
PRY;1977;2.547580424
PRY;1978;2.607983689
PRY;1979;2.68049046
PRY;1980;2.755731777
PRY;1981;2.828803595
PRY;1982;2.88684746
PRY;1983;2.91837315
PRY;1984;2.918952024
PRY;1985;2.896049532
PRY;1986;2.865457648
PRY;1987;2.831791001
PRY;1988;2.785970618
PRY;1989;2.72888725
PRY;1990;2.664064715
PRY;1991;2.592646059
PRY;1992;2.521296543
PRY;1993;2.455643546
PRY;1994;2.398241516
PRY;1995;2.345754892
PRY;1996;2.292806457
PRY;1997;2.23499076
PRY;1998;2.171857827
PRY;1999;2.102131341
PRY;2000;2.027708224
PRY;2001;1.957772257
PRY;2002;1.889000794
PRY;2003;1.809659732
PRY;2004;1.717219568
PRY;2005;1.619245662
PRY;2006;1.518486779
PRY;2007;1.430860613
PRY;2008;1.372056297
PRY;2009;1.350354378
PRY;2010;1.354323861
PRY;2011;1.366354548
PRY;2012;1.372544496
PRY;2013;1.372824764
PRY;2014;1.361597664
PRY;2015;1.342858435
PRY;2016;1.323677576
PRY;2017;1.307316991
PRY;2018;1.287844517
PRY;2019;1.265167271
PSE;1961;NA
PSE;1962;NA
PSE;1963;NA
PSE;1964;NA
PSE;1965;NA
PSE;1966;NA
PSE;1967;NA
PSE;1968;NA
PSE;1969;NA
PSE;1970;NA
PSE;1971;NA
PSE;1972;NA
PSE;1973;NA
PSE;1974;NA
PSE;1975;NA
PSE;1976;NA
PSE;1977;NA
PSE;1978;NA
PSE;1979;NA
PSE;1980;NA
PSE;1981;NA
PSE;1982;NA
PSE;1983;NA
PSE;1984;NA
PSE;1985;NA
PSE;1986;NA
PSE;1987;NA
PSE;1988;NA
PSE;1989;NA
PSE;1990;NA
PSE;1991;4.477887603
PSE;1992;4.477886073
PSE;1993;4.477884235
PSE;1994;4.477852498
PSE;1995;4.477872882
PSE;1996;4.477878002
PSE;1997;4.477872045
PSE;1998;2.555269478
PSE;1999;2.55526837
PSE;2000;2.555235698
PSE;2001;2.55526757
PSE;2002;2.555284566
PSE;2003;2.555247556
PSE;2004;2.555275892
PSE;2005;2.555262373
PSE;2006;2.555258675
PSE;2007;2.55525196
PSE;2008;2.751358802
PSE;2009;2.667950749
PSE;2010;2.597032218
PSE;2011;2.525186831
PSE;2012;2.46768715
PSE;2013;2.40084832
PSE;2014;2.344077211
PSE;2015;2.290480058
PSE;2016;2.246105276
PSE;2017;1.988686349
PSE;2018;2.533011484
PSE;2019;2.511782463
PYF;1961;3.313021067
PYF;1962;3.588827656
PYF;1963;3.744675127
PYF;1964;3.720497357
PYF;1965;3.594519139
PYF;1966;3.4480734220000002
PYF;1967;3.334133578
PYF;1968;3.292369152
PYF;1969;3.310129865
PYF;1970;3.382509615
PYF;1971;3.457345284
PYF;1972;3.486277932
PYF;1973;3.487119287
PYF;1974;3.431078603
PYF;1975;3.338588714
PYF;1976;3.235882929
PYF;1977;3.153034937
PYF;1978;3.087151498
PYF;1979;3.047147548
PYF;1980;3.019677062
PYF;1981;2.989421141
PYF;1982;2.951829533
PYF;1983;2.88749554
PYF;1984;2.825033321
PYF;1985;2.736115895
PYF;1986;2.669842341
PYF;1987;2.588085311
PYF;1988;2.478358951
PYF;1989;2.305059265
PYF;1990;2.112653171
PYF;1991;1.893370007
PYF;1992;1.71257145
PYF;1993;1.625834174
PYF;1994;1.67361423
PYF;1995;1.792454552
PYF;1996;1.93060836
PYF;1997;2.023275338
PYF;1998;2.052266882
PYF;1999;1.988560389
PYF;2000;1.872537189
PYF;2001;1.748335882
PYF;2002;1.636390212
PYF;2003;1.487444577
PYF;2004;1.293130788
PYF;2005;1.08320859
PYF;2006;0.858044088
PYF;2007;0.653391183
PYF;2008;0.508750447
PYF;2009;0.450772043
PYF;2010;0.451751632
PYF;2011;0.465410564
PYF;2012;0.484446518
PYF;2013;0.493209189
PYF;2014;0.508088239
PYF;2015;0.52089856
PYF;2016;0.529854316
PYF;2017;0.554953683
PYF;2018;0.569178577
PYF;2019;0.577415665
QAT;1961;8.176203036
QAT;1962;8.997270233
QAT;1963;9.252386492
QAT;1964;9.056168136
QAT;1965;8.598839687
QAT;1966;8.100648467
QAT;1967;7.775299331
QAT;1968;7.701296769
QAT;1969;7.909568904
QAT;1970;8.209096545
QAT;1971;8.654405205
QAT;1972;8.877677975
QAT;1973;8.576283288
QAT;1974;7.735247048
QAT;1975;6.732721606
QAT;1976;5.563481786
QAT;1977;4.830185111
QAT;1978;5.148771597
QAT;1979;6.660364665
QAT;1980;8.615806597
QAT;1981;10.33785142
QAT;1982;11.14527001
QAT;1983;10.94980201
QAT;1984;9.834873514
QAT;1985;8.32257094
QAT;1986;6.989300279
QAT;1987;5.955743797
QAT;1988;4.957856338
QAT;1989;3.995914336
QAT;1990;3.110804717
QAT;1991;2.298698914
QAT;1992;1.636671765
QAT;1993;1.2206308
QAT;1994;1.103013602
QAT;1995;1.254520448
QAT;1996;1.754723957
QAT;1997;2.418225475
QAT;1998;2.988768608
QAT;1999;3.373963474
QAT;2000;3.780297533
QAT;2001;3.73449167
QAT;2002;4.118172767
QAT;2003;6.18952516
QAT;2004;9.978992947
QAT;2005;13.87016276
QAT;2006;16.70019074
QAT;2007;17.5109483
QAT;2008;16.47580277
QAT;2009;14.14463415
QAT;2010;11.48290073
QAT;2011;9.232393296
QAT;2012;7.574748356
QAT;2013;6.201453325
QAT;2014;5.114952657
QAT;2015;4.239996291
QAT;2016;3.397360191
QAT;2017;2.615829323
QAT;2018;2.068684466
QAT;2019;1.795285051
ROU;1961;0.802690192
ROU;1962;0.651595836
ROU;1963;0.647377536
ROU;1964;0.643086646
ROU;1965;0.592612643
ROU;1966;0.961514846
ROU;1967;1.645428266
ROU;1968;1.350447671
ROU;1969;1.051581683
ROU;1970;1.198522854
ROU;1971;1.037389838
ROU;1972;0.955222601
ROU;1973;0.856637766
ROU;1974;0.925588793
ROU;1975;1.248292206
ROU;1976;1.204587762
ROU;1977;0.944235679
ROU;1978;0.893984021
ROU;1979;0.63132743
ROU;1980;0.527314448
ROU;1981;0.65434187
ROU;1982;0.547287798
ROU;1983;0.376306457
ROU;1984;0.354279947
ROU;1985;0.407515551
ROU;1986;0.455749591
ROU;1987;0.491803436
ROU;1988;0.470502242
ROU;1989;0.449148207
ROU;1990;0.174176628
ROU;1991;-0.868693831
ROU;1992;-0.903462928
ROU;1993;-0.136109142
ROU;1994;-0.145379065
ROU;1995;-0.202318796
ROU;1996;-0.288129486
ROU;1997;-0.287897952
ROU;1998;-0.206980242
ROU;1999;-0.156978616
ROU;2000;-0.12944004
ROU;2001;-1.395429986
ROU;2002;-1.830654994
ROU;2003;-0.721262297
ROU;2004;-0.569786273
ROU;2005;-0.617530957
ROU;2006;-0.59240256
ROU;2007;-1.477222982
ROU;2008;-1.666382643
ROU;2009;-0.833088755
ROU;2010;-0.593959184
ROU;2011;-0.491866213
ROU;2012;-0.445177936
ROU;2013;-0.371323063
ROU;2014;-0.374575498
ROU;2015;-0.470052228
ROU;2016;-0.573660845
ROU;2017;-0.585281876
ROU;2018;-0.587536174
ROU;2019;-0.597497124
RUS;1961;1.110601836
RUS;1962;1.111455211
RUS;1963;1.110532157
RUS;1964;1.111100258
RUS;1965;1.110725847
RUS;1966;0.568815874
RUS;1967;0.569499005
RUS;1968;0.569376626
RUS;1969;0.569238018
RUS;1970;0.569083468
RUS;1971;0.57425060000000006
RUS;1972;0.573246103
RUS;1973;0.57450135
RUS;1974;0.573468037
RUS;1975;0.573923976
RUS;1976;0.703185038
RUS;1977;0.702683474
RUS;1978;0.70288765
RUS;1979;0.703053204
RUS;1980;0.70965548
RUS;1981;0.667503222
RUS;1982;0.628287744
RUS;1983;0.598250932
RUS;1984;0.757352968
RUS;1985;0.776688028
RUS;1986;0.717573866
RUS;1987;0.69738455
RUS;1988;0.648303809
RUS;1989;0.586603533
RUS;1990;0.168018341
RUS;1991;0.28668113
RUS;1992;0.096978979
RUS;1993;-0.053482028
RUS;1994;-0.034267907
RUS;1995;-0.021648763
RUS;1996;-0.145451547
RUS;1997;-0.165341654
RUS;1998;-0.165486143
RUS;1999;-0.309278192
RUS;2000;-0.42061499
RUS;2001;-0.424090525
RUS;2002;-0.460024258
RUS;2003;-0.453780668
RUS;2004;-0.402681471
RUS;2005;-0.381452795
RUS;2006;-0.32744527
RUS;2007;-0.171082033
RUS;2008;-0.043949259
RUS;2009;0.030107761
RUS;2010;0.044895788
RUS;2011;0.077981777
RUS;2012;0.168305035
RUS;2013;0.212950705
RUS;2014;0.217641567
RUS;2015;0.192558642
RUS;2016;0.170244546
RUS;2017;0.106871954
RUS;2018;-0.013066892
RUS;2019;-0.072234378
RWA;1961;2.114806936
RWA;1962;1.804995114
RWA;1963;1.704489937
RWA;1964;1.877151916
RWA;1965;2.22728876
RWA;1966;2.627732131
RWA;1967;2.943183476
RWA;1968;3.135118129
RWA;1969;3.161917815
RWA;1970;3.084347866
RWA;1971;2.991022171
RWA;1972;2.946897686
RWA;1973;2.94531875
RWA;1974;3.002653622
RWA;1975;3.097585993
RWA;1976;3.188319862
RWA;1977;3.259015278
RWA;1978;3.326981086
RWA;1979;3.389831729
RWA;1980;3.444730215
RWA;1981;3.357127585
RWA;1982;3.241717796
RWA;1983;3.325439671
RWA;1984;3.655163397
RWA;1985;4.051232628
RWA;1986;4.716439843
RWA;1987;5.08637706
RWA;1988;4.445556532
RWA;1989;2.628646818
RWA;1990;0.163354542
RWA;1991;-2.852062922
RWA;1992;-5.538714858
RWA;1993;-6.766223086
RWA;1994;-5.370069093
RWA;1995;-1.694902847
RWA;1996;2.981114124
RWA;1997;6.546111035
RWA;1998;8.117928251
RWA;1999;7.44855608
RWA;2000;5.604957424
RWA;2001;3.680935197
RWA;2002;2.352149019
RWA;2003;1.532051953
RWA;2004;1.431341925
RWA;2005;1.822930211
RWA;2006;2.271704584
RWA;2007;2.5160339880000002
RWA;2008;2.668241259
RWA;2009;2.67516791
RWA;2010;2.588850081
RWA;2011;2.498503397
RWA;2012;2.459912832
RWA;2013;2.451902154
RWA;2014;2.485533644
RWA;2015;2.542690207
RWA;2016;2.602355764
RWA;2017;2.63966475
RWA;2018;2.644008891
RWA;2019;2.607652645
SAU;1961;3.186488861
SAU;1962;3.354755396
SAU;1963;3.463382
SAU;1964;3.497592865
SAU;1965;3.494487913
SAU;1966;3.483913342
SAU;1967;3.521800542
SAU;1968;3.641972451
SAU;1969;3.860711949
SAU;1970;4.136282895
SAU;1971;4.427910518
SAU;1972;4.680756028
SAU;1973;4.868654797
SAU;1974;4.978475006
SAU;1975;5.044047883
SAU;1976;5.038806555
SAU;1977;5.057358098
SAU;1978;5.212214198
SAU;1979;5.523903996
SAU;1980;5.881318179
SAU;1981;6.203970987
SAU;1982;6.35949492
SAU;1983;6.280385205
SAU;1984;5.952894385
SAU;1985;5.484683626
SAU;1986;5.018464914
SAU;1987;4.614910824
SAU;1988;4.2316669
SAU;1989;3.880026312
SAU;1990;3.558284742
SAU;1991;3.26576425
SAU;1992;2.995327348
SAU;1993;2.74289381
SAU;1994;2.508191462
SAU;1995;2.302839889
SAU;1996;2.097397826
SAU;1997;1.942243236
SAU;1998;1.919720701
SAU;1999;2.057327745
SAU;2000;2.297383091
SAU;2001;2.574033854
SAU;2002;2.802785914
SAU;2003;2.943308391
SAU;2004;2.965968322
SAU;2005;2.911888477
SAU;2006;2.823882799
SAU;2007;2.76284419
SAU;2008;2.756786089
SAU;2009;2.824933954
SAU;2010;2.927617708
SAU;2011;3.039332443
SAU;2012;3.091355922
SAU;2013;3.03136125
SAU;2014;2.835954922
SAU;2015;2.556784389
SAU;2016;2.259766669
SAU;2017;2.003600072
SAU;2018;1.7988753
SAU;2019;1.673111729
SDN;1961;2.938586744
SDN;1962;2.975303856
SDN;1963;3.011265593
SDN;1964;3.046674551
SDN;1965;3.081193127
SDN;1966;3.117354643
SDN;1967;3.153395105
SDN;1968;3.184914673
SDN;1969;3.211115809
SDN;1970;3.234994695
SDN;1971;3.251199661
SDN;1972;3.270790384
SDN;1973;3.309693004
SDN;1974;3.371935829
SDN;1975;3.44445324
SDN;1976;3.513527649
SDN;1977;3.562766459
SDN;1978;3.585203532
SDN;1979;3.57605025
SDN;1980;3.544173524
SDN;1981;3.520153521
SDN;1982;3.497499101
SDN;1983;3.44523744
SDN;1984;3.359566828
SDN;1985;3.261335571
SDN;1986;3.130597912
SDN;1987;3.028129209
SDN;1988;3.035529809
SDN;1989;3.17721129
SDN;1990;3.386852012
SDN;1991;3.62548753
SDN;1992;3.779960444
SDN;1993;3.761245333
SDN;1994;3.535120358
SDN;1995;3.189103501
SDN;1996;2.813918791
SDN;1997;2.516389952
SDN;1998;2.339638409
SDN;1999;2.321439015
SDN;2000;2.406337007
SDN;2001;2.52001091
SDN;2002;2.589239898
SDN;2003;2.598743824
SDN;2004;2.526075288
SDN;2005;2.404558001
SDN;2006;2.275427246
SDN;2007;2.183064903
SDN;2008;2.140712731
SDN;2009;2.163163278
SDN;2010;2.228215581
SDN;2011;2.302617
SDN;2012;2.359799549
SDN;2013;2.398943982
SDN;2014;2.412115688
SDN;2015;2.407212277
SDN;2016;2.398807904
SDN;2017;2.395219858
SDN;2018;2.392265265
SDN;2019;2.391434033
SEN;1961;2.72328833
SEN;1962;2.739675971
SEN;1963;2.762017386
SEN;1964;2.792208973
SEN;1965;2.826441073
SEN;1966;2.850924032
SEN;1967;2.868205791
SEN;1968;2.892864332
SEN;1969;2.926753177
SEN;1970;2.960186595
SEN;1971;3.008539761
SEN;1972;3.038312779
SEN;1973;3.001918208
SEN;1974;2.885868902
SEN;1975;2.727804579
SEN;1976;2.554041693
SEN;1977;2.424912438
SEN;1978;2.386930119
SEN;1979;2.46407622
SEN;1980;2.614846494
SEN;1981;2.778073936
SEN;1982;2.906510875
SEN;1983;2.99761321
SEN;1984;3.038190514
SEN;1985;3.04214827
SEN;1986;3.033806734
SEN;1987;3.028205498
SEN;1988;3.02081766
SEN;1989;3.014652609
SEN;1990;3.00484703
SEN;1991;2.999727006
SEN;1992;2.980102141
SEN;1993;2.91894808
SEN;1994;2.808315126
SEN;1995;2.671640458
SEN;1996;2.530347846
SEN;1997;2.416645712
SEN;1998;2.347649314
SEN;1999;2.336141414
SEN;2000;2.365148022
SEN;2001;2.403785669
SEN;2002;2.437102906
SEN;2003;2.475669728
SEN;2004;2.516259221
SEN;2005;2.557495148
SEN;2006;2.600244467
SEN;2007;2.642725229
SEN;2008;2.681436493
SEN;2009;2.714923677
SEN;2010;2.743232171
SEN;2011;2.766679226
SEN;2012;2.785660419
SEN;2013;2.799058899
SEN;2014;2.806700536
SEN;2015;2.80841559
SEN;2016;2.807361306
SEN;2017;2.800658333
SEN;2018;2.78193167
SEN;2019;2.749747408
SGP;1961;3.344793407
SGP;1962;2.769104695
SGP;1963;2.527495482
SGP;1964;2.562973705
SGP;1965;2.430051183
SGP;1966;2.486193007
SGP;1967;2.20867874
SGP;1968;1.724526396
SGP;1969;1.504529551
SGP;1970;1.554898734
SGP;1971;1.833787635
SGP;1972;1.85220872
SGP;1973;1.86869708
SGP;1974;1.664142592
SGP;1975;1.460269916
SGP;1976;1.347723378
SGP;1977;1.385723469
SGP;1978;1.209700789
SGP;1979;1.26239248
SGP;1980;1.269234299
SGP;1981;4.807689009
SGP;1982;4.388593633
SGP;1983;1.298744662
SGP;1984;1.890221986
SGP;1985;0.136645171
SGP;1986;-0.094490557
SGP;1987;1.503833058
SGP;1988;2.537773867
SGP;1989;2.935743735
SGP;1990;3.889093607
SGP;1991;2.845482865
SGP;1992;3.004256395
SGP;1993;2.529806747
SGP;1994;3.136586932
SGP;1995;3.037813485
SGP;1996;4.064318468
SGP;1997;3.357442195
SGP;1998;3.397212277
SGP;1999;0.799148451
SGP;2000;1.732042233
SGP;2001;2.697355843
SGP;2002;0.912639806
SGP;2003;-1.474532842
SGP;2004;1.251916673
SGP;2005;2.350511289
SGP;2006;3.129389156
SGP;2007;4.166002864
SGP;2008;5.321517083
SGP;2009;3.015949915
SGP;2010;1.771832879
SGP;2011;2.084902456
SGP;2012;2.45339033
SGP;2013;1.619308099
SGP;2014;1.298440178
SGP;2015;1.186376937
SGP;2016;1.297436099
SGP;2017;0.08859547
SGP;2018;0.469704299
SGP;2019;1.144283307
SLB;1961;2.950549911
SLB;1962;2.972404302
SLB;1963;2.99221151
SLB;1964;2.997965322
SLB;1965;3.010150298
SLB;1966;3.005910114
SLB;1967;3.022150449
SLB;1968;3.092408286
SLB;1969;3.248609492
SLB;1970;3.440735497
SLB;1971;3.622812029
SLB;1972;3.773542423
SLB;1973;3.838962613
SLB;1974;3.824317237
SLB;1975;3.743948541
SLB;1976;3.653696624
SLB;1977;3.570120319
SLB;1978;3.500008703
SLB;1979;3.444484446
SLB;1980;3.399638353
SLB;1981;3.36211634
SLB;1982;3.307538813
SLB;1983;3.238567601
SLB;1984;3.143057313
SLB;1985;3.037301755
SLB;1986;2.929115479
SLB;1987;2.840176977
SLB;1988;2.785128511
SLB;1989;2.774965602
SLB;1990;2.794351578
SLB;1991;2.818192154
SLB;1992;2.832197292
SLB;1993;2.840822613
SLB;1994;2.839102687
SLB;1995;2.822805629
SLB;1996;2.810817261
SLB;1997;2.795563641
SLB;1998;2.77534642
SLB;1999;2.749962187
SLB;2000;2.720230214
SLB;2001;2.697736168
SLB;2002;2.67372707
SLB;2003;2.625798347
SLB;2004;2.544872285
SLB;2005;2.451286334
SLB;2006;2.347120772
SLB;2007;2.271755407
SLB;2008;2.255864668
SLB;2009;2.321267536
SLB;2010;2.431469624
SLB;2011;2.554885538
SLB;2012;2.650154869
SLB;2013;2.70923321
SLB;2014;2.718366576
SLB;2015;2.695347241
SLB;2016;2.669813517
SLB;2017;2.6447309
SLB;2018;2.610133776
SLB;2019;2.565385064
SLE;1961;1.48726542
SLE;1962;1.535781563
SLE;1963;1.581883404
SLE;1964;1.627084215
SLE;1965;1.670509286
SLE;1966;1.713905177
SLE;1967;1.756985192
SLE;1968;1.801864303
SLE;1969;1.848454314
SLE;1970;1.895633622
SLE;1971;1.942223341
SLE;1972;1.986340945
SLE;1973;2.027455384
SLE;1974;2.064125484
SLE;1975;2.097807555
SLE;1976;2.131699845
SLE;1977;2.165393625
SLE;1978;2.194041948
SLE;1979;2.217399283
SLE;1980;2.237963029
SLE;1981;2.206872068
SLE;1982;2.17201579
SLE;1983;2.225701116
SLE;1984;2.392873251
SLE;1985;2.603723027
SLE;1986;2.884791023
SLE;1987;3.053954771
SLE;1988;2.892043166
SLE;1989;2.325847156
SLE;1990;1.523622446
SLE;1991;0.666744352
SLE;1992;-0.021526188
SLE;1993;-0.432585438
SLE;1994;-0.444093682
SLE;1995;-0.135086647
SLE;1996;0.202144227
SLE;1997;0.523476828
SLE;1998;1.05962089
SLE;1999;1.829455624
SLE;2000;2.701472756
SLE;2001;3.630497861
SLE;2002;4.356605159
SLE;2003;4.629680809
SLE;2004;4.380948111
SLE;2005;3.820687703
SLE;2006;3.200538522
SLE;2007;2.714402446
SLE;2008;2.37522009
SLE;2009;2.242996189
SLE;2010;2.252551979
SLE;2011;2.274655942
SLE;2012;2.249914334
SLE;2013;2.230392163
SLE;2014;2.206884922
SLE;2015;2.181626694
SLE;2016;2.164441213
SLE;2017;2.154231955
SLE;2018;2.136648208
SLE;2019;2.109075252
SLV;1961;2.860593661
SLV;1962;2.928386658
SLV;1963;2.959067849
SLV;1964;2.948235712
SLV;1965;2.90788363
SLV;1966;2.852702155
SLV;1967;2.796958716
SLV;1968;2.744120473
SLV;1969;2.69803183
SLV;1970;2.654811024
SLV;1971;2.606337106
SLV;1972;2.546826513
SLV;1973;2.476281083
SLV;1974;2.392528381
SLV;1975;2.299128703
SLV;1976;2.209274743
SLV;1977;2.118794001
SLV;1978;2.012975247
SLV;1979;1.889871687
SLV;1980;1.75795976
SLV;1981;1.625312932
SLV;1982;1.507809452
SLV;1983;1.418523854
SLV;1984;1.366292543
SLV;1985;1.341232576
SLV;1986;1.318623738
SLV;1987;1.294989742
SLV;1988;1.28887615
SLV;1989;1.303072587
SLV;1990;1.327096484
SLV;1991;1.359182582
SLV;1992;1.377999317
SLV;1993;1.359796505
SLV;1994;1.292805561
SLV;1995;1.191755078
SLV;1996;1.083860839
SLV;1997;0.985403325
SLV;1998;0.891911344
SLV;1999;0.808774881
SLV;2000;0.734526453
SLV;2001;0.661368332
SLV;2002;0.590961101
SLV;2003;0.534300886
SLV;2004;0.49459764
SLV;2005;0.469132819
SLV;2006;0.449672283
SLV;2007;0.433493449
SLV;2008;0.424169675
SLV;2009;0.421858398
SLV;2010;0.424404001
SLV;2011;0.430725951
SLV;2012;0.439491727
SLV;2013;0.450208946
SLV;2014;0.462663702
SLV;2015;0.475363828
SLV;2016;0.489210768
SLV;2017;0.501858163
SLV;2018;0.509367036
SLV;2019;0.509683302
SMR;1961;2.590569891
SMR;1962;2.605157925
SMR;1963;2.574988934
SMR;1964;2.486953917
SMR;1965;2.392348002
SMR;1966;2.286233188
SMR;1967;2.147770619
SMR;1968;1.952732772
SMR;1969;1.641689148
SMR;1970;1.277571175
SMR;1971;0.870246362
SMR;1972;0.540083097
SMR;1973;0.368664012
SMR;1974;0.499618679
SMR;1975;0.845681708
SMR;1976;1.262731615
SMR;1977;1.551414516
SMR;1978;1.764022709
SMR;1979;1.752378502
SMR;1980;1.559229448
SMR;1981;1.415903721
SMR;1982;1.241968386
SMR;1983;1.181897554
SMR;1984;1.114888466
SMR;1985;1.098209375
SMR;1986;1.081940578
SMR;1987;1.074652668
SMR;1988;1.092953714
SMR;1989;1.123132901
SMR;1990;1.284903581
SMR;1991;1.379048303
SMR;1992;1.469122645
SMR;1993;1.547071691
SMR;1994;1.468790556
SMR;1995;1.343448666
SMR;1996;1.241871077
SMR;1997;1.173944637
SMR;1998;1.041168913
SMR;1999;1.129955525
SMR;2000;1.161036354
SMR;2001;1.266435134
SMR;2002;1.296747769
SMR;2003;1.36421031
SMR;2004;1.314755817
SMR;2005;1.318157216
SMR;2006;1.274075245
SMR;2007;1.214813394
SMR;2008;1.226522475
SMR;2009;1.247363112
SMR;2010;1.331311467
SMR;2011;1.373848926
SMR;2012;1.392614169
SMR;2013;1.385774906
SMR;2014;1.206103077
SMR;2015;0.978564136
SMR;2016;0.694863225
SMR;2017;0.497209807
SMR;2018;0.337998424
SMR;2019;0.22174597
SOM;1961;2.087869756
SOM;1962;2.113174625
SOM;1963;2.142992625
SOM;1964;2.178765069
SOM;1965;2.217726699
SOM;1966;2.420842783
SOM;1967;2.642958368
SOM;1968;2.596275256
SOM;1969;2.2090971
SOM;1970;1.693128122
SOM;1971;0.80379965
SOM;1972;0.213545316
SOM;1973;0.93911047
SOM;1974;3.369294885
SOM;1975;6.585440785
SOM;1976;9.780261899
SOM;1977;11.53488326
SOM;1978;11.26998767
SOM;1979;9.196189344
SOM;1980;6.382690719
SOM;1981;3.595987192
SOM;1982;1.477728544
SOM;1983;0.159435936
SOM;1984;-0.058534141
SOM;1985;0.511365445
SOM;1986;1.316694872
SOM;1987;1.846141206
SOM;1988;2.061885598
SOM;1989;1.811048861
SOM;1990;1.279189493
SOM;1991;0.675050335
SOM;1992;0.293134855
SOM;1993;0.280345827
SOM;1994;0.772487661
SOM;1995;1.601717747
SOM;1996;2.518189387
SOM;1997;3.245614728
SOM;1998;3.697576243
SOM;1999;3.795122857
SOM;2000;3.657651516
SOM;2001;3.483062821
SOM;2002;3.367354455
SOM;2003;3.252075163
SOM;2004;3.157150271
SOM;2005;3.077643583
SOM;2006;2.989666515
SOM;2007;2.895419473
SOM;2008;2.821405647
SOM;2009;2.773317812
SOM;2010;2.745705976
SOM;2011;2.722661885
SOM;2012;2.703899313
SOM;2013;2.701534265
SOM;2014;2.717471318
SOM;2015;2.74531815
SOM;2016;2.776253649
SOM;2017;2.80476949
SOM;2018;2.831767652
SOM;2019;2.855602116
SRB;1961;NA
SRB;1962;NA
SRB;1963;NA
SRB;1964;NA
SRB;1965;NA
SRB;1966;NA
SRB;1967;NA
SRB;1968;NA
SRB;1969;NA
SRB;1970;NA
SRB;1971;NA
SRB;1972;NA
SRB;1973;NA
SRB;1974;NA
SRB;1975;NA
SRB;1976;NA
SRB;1977;NA
SRB;1978;NA
SRB;1979;NA
SRB;1980;NA
SRB;1981;NA
SRB;1982;NA
SRB;1983;NA
SRB;1984;NA
SRB;1985;NA
SRB;1986;NA
SRB;1987;NA
SRB;1988;NA
SRB;1989;NA
SRB;1990;0.065932619
SRB;1991;0.126942858
SRB;1992;0.666421572
SRB;1993;0.689223724
SRB;1994;0.457848715
SRB;1995;-1.422967089
SRB;1996;-0.09923146
SRB;1997;-0.279907993
SRB;1998;-0.379260986
SRB;1999;-0.361977305
SRB;2000;-0.319524801
SRB;2001;-0.171946647
SRB;2002;-0.09214695
SRB;2003;-0.212738009
SRB;2004;-0.233328452
SRB;2005;-0.300431133
SRB;2006;-0.393204593
SRB;2007;-0.405458542
SRB;2008;-0.425705552
SRB;2009;-0.400994905
SRB;2010;-0.402005901
SRB;2011;-0.789468998
SRB;2012;-0.485299545
SRB;2013;-0.486591387
SRB;2014;-0.469489291
SRB;2015;-0.494772574
SRB;2016;-0.523694463
SRB;2017;-0.532191341
SRB;2018;-0.546351969
SRB;2019;-0.540353662
SSD;1961;1.843132279
