country_code,year,population_growth,population_count
SSD,1984,2.852655807,5096482
SSD,1985,2.408999732,5220747
SSD,1986,2.036621844,5328164
SSD,1987,1.705386143,5419809
SSD,1988,1.200793037,5485282
SSD,1989,0.478264663,5511579
SSD,1990,-0.344523278,5492623
SSD,1991,-1.327855443,5420171
SSD,1992,-2.139145127,5305457
SSD,1993,-2.283126895,5185699
SSD,1994,-1.443815272,5111365
SSD,1995,0.131346305,5118083
SSD,1996,2.008634448,5221926
SSD,1997,3.568866169,5411655
SSD,1998,4.521198186,5661942
SSD,1999,4.691169336,5933882
SSD,2000,4.377290907,6199394
SSD,2001,3.928635637,6447793
SSD,2002,3.661076537,6688226
SSD,2003,3.632985851,6935676
SSD,2004,3.925508889,7213351
SSD,2005,4.37488994,7535932
SSD,2006,4.81172748,7907406
SSD,2007,5.02780406,8315139
SSD,2008,4.948207021,8736939
SSD,2009,4.53476108,9142259
SSD,2010,3.926432203,9508364
SSD,2011,3.333810644,9830698
SSD,2012,2.837576117,10113647
SSD,2013,2.358727149,10355036
SSD,2014,1.911562502,10554883
SSD,2015,1.511743983,10715658
SSD,2016,1.084594613,10832512
SSD,2017,0.719738422,10910759
SSD,2018,0.59544157,NA
SSD,2019,0.782224434,NA
STP,1961,0.46546351,64602
STP,1962,-0.190578067,64479
STP,1963,-0.38536292,64231
STP,1964,0.071590877,64277
STP,1965,0.952248058,64892
STP,1966,1.969928283,66183
STP,1967,2.777501051,68047
STP,1968,3.196130448,70257
STP,1969,3.152316155,72507
STP,1970,2.797470808,74564
STP,1971,2.363092115,76347
STP,1972,2.057357649,77934
STP,1973,1.944177426,79464
STP,1974,2.101985046,81152
STP,1975,2.417793835,83138
STP,1976,2.77922513,85481
STP,1977,3.029190485,88110
STP,1978,3.054670791,90843
STP,1979,2.841149519,93461
STP,1980,2.465581556,95794
STP,1981,2.041772898,97770
STP,1982,1.726846904,99473
STP,1983,1.588751822,101066
STP,1984,1.729364563,102829
STP,1985,2.016886415,104924
STP,1986,2.359388569,107429
STP,1987,2.59566306,110254
STP,1988,2.711997254,113285
STP,1989,2.64382464,116320
STP,1990,2.453324135,119209
STP,1991,2.278206881,121956
STP,1992,2.125564748,124576
STP,1993,1.975918488,127062
STP,1994,1.844185932,129427
STP,1995,1.724253284,131678
STP,1996,1.603144126,133806
STP,1997,1.502783828,135832
STP,1998,1.473280083,137848
STP,1999,1.519789373,139959
STP,2000,1.63209054,142262
STP,2001,1.73722302,144755
STP,2002,1.8426131,147447
STP,2003,1.992935141,150415
STP,2004,2.184520968,153737
STP,2005,2.400431442,157472
STP,2006,2.637759345,161681
STP,2007,2.816812807,166300
STP,2008,2.857167858,171120
STP,2009,2.74141365,175876
STP,2010,2.523663955,180371
STP,2011,2.27636955,184524
STP,2012,2.080905702,188404
STP,2013,1.935980106,192087
STP,2014,1.877243676,195727
STP,2015,1.875249494,199432
STP,2016,1.88502548,203227
STP,2017,1.882507166,207089
STP,2018,1.884217354,NA
STP,2019,1.890763323,NA
SUR,1961,2.755650286,295916
SUR,1962,2.661346419,303895
SUR,1963,2.614793383,311947
SUR,1964,2.632813268,320270
SUR,1965,2.671730034,328936
SUR,1966,2.763204701,338158
SUR,1967,2.77580126,347660
SUR,1968,2.521490428,356550
SUR,1969,1.950556547,363575
SUR,1970,1.18989784,367931
SUR,1971,0.353792511,369236
SUR,1972,-0.358956726,367907
SUR,1973,-0.818766224,364915
SUR,1974,-0.89241576,361667
SUR,1975,-0.674438226,359226
SUR,1976,-0.358346858,357953
SUR,1977,-0.083845963,357659
SUR,1978,0.1268596,358099
SUR,1979,0.201693681,358818
SUR,1980,0.196281299,359519
SUR,1981,0.170354715,360143
SUR,1982,0.217177035,360920
SUR,1983,0.374719227,362276
SUR,1984,0.671250547,364733
SUR,1985,1.067428777,368638
SUR,1986,1.480164186,374140
SUR,1987,1.827463638,381037
SUR,1988,2.03771127,388881
SUR,1989,2.087971023,397085
SUR,1990,2.016145554,405168
SUR,1991,1.916512047,413005
SUR,1992,1.835076751,420655
SUR,1993,1.7368462,428030
SUR,1994,1.63849774,435105
SUR,1995,1.539912977,441851
SUR,1996,1.42824581,448213
SUR,1997,1.320538887,454161
SUR,1998,1.24136854,459831
SUR,1999,1.198002262,465385
SUR,2000,1.188491482,470949
SUR,2001,1.188381911,476579
SUR,2002,1.179402116,482235
SUR,2003,1.177131735,487942
SUR,2004,1.169918541,493679
SUR,2005,1.164198295,499464
SUR,2006,1.160696303,505295
SUR,2007,1.158725493,511181
SUR,2008,1.155508854,517123
SUR,2009,1.151867845,523111
SUR,2010,1.142908684,529131
SUR,2011,1.137094455,535179
SUR,2012,1.127820327,541245
SUR,2013,1.111222577,547291
SUR,2014,1.087262533,553273
SUR,2015,1.053214747,559143
SUR,2016,1.02258949,564888
SUR,2017,0.989629209,570496
SUR,2018,0.957016885,NA
SUR,2019,0.929025561,NA
SVK,1961,2.992367593,4191667
SVK,1962,1.103731257,4238188
SVK,1963,1.028834086,4282017
SVK,1964,1.052910536,4327341
SVK,1965,1.003466098,4370983
SVK,1966,0.926446929,4411666
SVK,1967,0.850944297,4449367
SVK,1968,0.773470987,4483915
SVK,1969,0.770721176,4518607
SVK,1970,0.433176524,4538223
SVK,1971,0.422751142,4557449
SVK,1972,0.855864874,4596622
SVK,1973,0.970405427,4641445
SVK,1974,1.032645526,4689623
SVK,1975,1.049610388,4739105
SVK,1976,1.057918406,4789507
SVK,1977,1.05907444,4840501
SVK,1978,1.019963776,4890125
SVK,1979,0.993954932,4938973
SVK,1980,0.82353269,4979815
SVK,1981,0.726099437,5016105
SVK,1982,0.774370072,5055099
SVK,1983,0.726754862,5091971
SVK,1984,0.68746266,5127097
SVK,1985,0.67395444,5161768
SVK,1986,0.619376645,5193838
SVK,1987,0.556839233,5222840
SVK,1988,0.530027872,5250596
SVK,1989,0.481564765,5275942
SVK,1990,0.439617095,5299187
SVK,1991,0.077472437,5303294
SVK,1992,0.032465115,5305016
SVK,1993,0.381719887,5325305
SVK,1994,0.39405443,5346331
SVK,1995,0.292632207,5361999
SVK,1996,0.211674396,5373361
SVK,1997,0.184629991,5383291
SVK,1998,0.134121598,5390516
SVK,1999,0.102053161,5396020
SVK,2000,-0.135376488,5388720
SVK,2001,-0.183012271,5378867
SVK,2002,-0.036352551,5376912
SVK,2003,-0.065821507,5373374
SVK,2004,-0.02036172,5372280
SVK,2005,0.009809134,5372807
SVK,2006,0.004597119,5373054
SVK,2007,0.029178401,5374622
SVK,2008,0.0857553,5379233
SVK,2009,0.133257321,5386406
SVK,2010,0.093191273,5391428
SVK,2011,0.128936463,5398384
SVK,2012,0.170183855,5407579
SVK,2013,0.107458009,5413393
SVK,2014,0.097045422,5418649
SVK,2015,0.095033879,5423801
SVK,2016,0.12892233,5430798
SVK,2017,0.155178996,5439232
SVK,2018,0.13850816,NA
SVK,2019,0.133971298,NA
SVN,1961,0.592102461,1594131
SVN,1962,0.595289739,1603649
SVN,1963,0.827298842,1616971
SVN,1964,0.932146106,1632114
SVN,1965,1.038996033,1649160
SVN,1966,1.250067121,1669905
SVN,1967,1.16824614,1689528
SVN,1968,0.884959963,1704546
SVN,1969,0.54575056,1713874
SVN,1970,0.640755486,1724891
SVN,1971,0.776389848,1738335
SVN,1972,0.796321598,1752233
SVN,1973,0.822072701,1766697
SVN,1974,0.532626458,1776132
SVN,1975,0.977621393,1793581
SVN,1976,1.475912486,1820249
SVN,1977,1.208328081,1842377
SVN,1978,1.088885702,1862548
SVN,1979,1.07078262,1882599
SVN,1980,0.989248309,1901315
SVN,1981,0.27396083,1906531
SVN,1982,0.199273553,1910334
SVN,1983,0.625521425,1922321
SVN,1984,0.510213263,1932154
SVN,1985,0.489804905,1941641
SVN,1986,1.244921845,1965964
SVN,1987,1.203935932,1989776
SVN,1988,0.272022154,1995196
SVN,1989,0.0578723,1996351
SVN,1990,0.090624343,1998161
SVN,1991,0.063438224,1999429
SVN,1992,-0.146699403,1996498
SVN,1993,-0.238300478,1991746
SVN,1994,-0.115694093,1989443
SVN,1995,0.0215615,1989872
SVN,1996,-0.062536134,1988628
SVN,1997,-0.134454343,1985956
SVN,1998,-0.218117657,1981629
SVN,1999,0.071430845,1983045
SVN,2000,0.29607496,1988925
SVN,2001,0.157498742,1992060
SVN,2002,0.123915442,1994530
SVN,2003,0.060296779,1995733
SVN,2004,0.064066202,1997012
SVN,2005,0.173208905,2000474
SVN,2006,0.319114537,2006868
SVN,2007,0.559207816,2018122
SVN,2008,0.158140844,2021316
SVN,2009,0.903875535,2039669
SVN,2010,0.436079485,2048583
SVN,2011,0.207732702,2052843
SVN,2012,0.210024306,2057159
SVN,2013,0.135726229,2059953
SVN,2014,0.098351922,2061980
SVN,2015,0.075190689,2063531
SVN,2016,0.073197207,2065042
SVN,2017,0.065159039,2066388
SVN,2018,0.362584395,NA
SVN,2019,0.675280808,NA
SWE,1961,0.471081377,7519998
SWE,1962,0.551534904,7561588
SWE,1963,0.563633784,7604328
SWE,1964,0.747117165,7661354
SWE,1965,0.941845549,7733853
SWE,1966,0.951566378,7807797
SWE,1967,0.767228099,7867931
SWE,1968,0.561996749,7912273
SWE,1969,0.702745811,7968072
SWE,1970,0.933484922,8042801
SWE,1971,0.688095591,8098334
SWE,1972,0.295500379,8122300
SWE,1973,0.17236408,8136312
SWE,1974,0.290164816,8159955
SWE,1975,0.397275735,8192437
SWE,1976,0.363686099,8222286
SWE,1977,0.3551577,8251540
SWE,1978,0.291145576,8275599
SWE,1979,0.218223247,8293678
SWE,1980,0.202996792,8310531
SWE,1981,0.119920399,8320503
SWE,1982,0.057191722,8325263
SWE,1983,0.045273605,8329033
SWE,1984,0.090869615,8336605
SWE,1985,0.165170619,8350386
SWE,1986,0.232568885,8369829
SWE,1987,0.333678891,8397804
SWE,1988,0.45959837,8436489
SWE,1989,0.667182921,8492964
SWE,1990,0.772602676,8558835
SWE,1991,0.681643118,8617375
SWE,1992,0.586529929,8668067
SWE,1993,0.580838814,8718561
SWE,1994,0.710705462,8780745
SWE,1995,0.524703942,8826939
SWE,1996,0.159147081,8840998
SWE,1997,0.057262203,8846062
SWE,1998,0.055512122,8850974
SWE,1999,0.077927151,8857874
SWE,2000,0.160575485,8872109
SWE,2001,0.268470528,8895960
SWE,2002,0.325438068,8924958
SWE,2003,0.372092943,8958229
SWE,2004,0.393298991,8993531
SWE,2005,0.399942763,9029572
SWE,2006,0.562483906,9080505
SWE,2007,0.741552515,9148092
SWE,2008,0.779033291,9219637
SWE,2009,0.851904413,9298515
SWE,2010,0.852524629,9378126
SWE,2011,0.755150134,9449213
SWE,2012,0.739763272,9519374
SWE,2013,0.847348652,9600379
SWE,2014,0.992219729,9696110
SWE,2015,1.057454686,9799186
SWE,2016,1.256453985,9923085
SWE,2017,1.34744506,10057698
SWE,2018,1.16164516,NA
SWE,2019,1.077580381,NA
SWZ,1961,1.989099713,343345
SWZ,1962,1.964299691,350156
SWZ,1963,2.017460516,357292
SWZ,1964,2.167816968,365122
SWZ,1965,2.380765211,373919
SWZ,1966,2.615012848,383826
SWZ,1967,2.808106083,394757
SWZ,1968,2.932830331,406506
SWZ,1969,2.966822991,418747
SWZ,1970,2.942800591,431253
SWZ,1971,2.907783445,443977
SWZ,1972,2.899596713,457039
SWZ,1973,2.915262325,470559
SWZ,1974,2.970988153,484749
SWZ,1975,3.050275485,499763
SWZ,1976,3.119534553,515599
SWZ,1977,3.180276019,532260
SWZ,1978,3.241520857,549796
SWZ,1979,3.312854213,568315
SWZ,1980,3.380957967,587858
SWZ,1981,3.43142646,608380
SWZ,1982,3.462008764,629811
SWZ,1983,3.480115236,652115
SWZ,1984,3.484577554,675239
SWZ,1985,3.469848262,699080
SWZ,1986,3.44666587,723595
SWZ,1987,3.401569741,748632
SWZ,1988,3.302454604,773768
SWZ,1989,3.1471647,798507
SWZ,1990,2.950747942,822420
SWZ,1991,2.740015725,845266
SWZ,1992,2.537953221,866993
SWZ,1993,2.360970416,887706
SWZ,1994,2.218518171,907620
SWZ,1995,2.095624102,926841
SWZ,1996,1.994031938,945508
SWZ,1997,1.877333239,963426
SWZ,1998,1.697321311,979918
SWZ,1999,1.437695797,994108
SWZ,2000,1.132971,1005435
SWZ,2001,0.809694554,1013609
SWZ,2002,0.536242324,1019059
SWZ,2003,0.366626738,1022802
SWZ,2004,0.340054049,1026286
SWZ,2005,0.417431988,1030579
SWZ,2006,0.533516276,1036092
SWZ,2007,0.631152444,1042652
SWZ,2008,0.697031443,1049945
SWZ,2009,0.713864393,1057467
SWZ,2010,0.694531003,1064837
SWZ,2011,0.673417714,1072032
SWZ,2012,0.674565152,1079288
SWZ,2013,0.697191862,1086839
SWZ,2014,0.750005807,1095021
SWZ,2015,0.820626097,1104044
SWZ,2016,0.896297661,1113984
SWZ,2017,0.962067725,1124753
SWZ,2018,1.011798397,NA
SWZ,2019,1.045309194,NA
SXM,1961,NA,NA
SXM,1962,NA,NA
SXM,1963,NA,NA
SXM,1964,NA,NA
SXM,1965,NA,NA
SXM,1966,NA,NA
SXM,1967,NA,NA
SXM,1968,NA,NA
SXM,1969,NA,NA
SXM,1970,NA,NA
SXM,1971,NA,NA
SXM,1972,NA,NA
SXM,1973,NA,NA
SXM,1974,NA,NA
SXM,1975,NA,NA
SXM,1976,NA,NA
SXM,1977,NA,NA
SXM,1978,NA,NA
SXM,1979,NA,NA
SXM,1980,NA,NA
SXM,1981,NA,NA
SXM,1982,NA,NA
SXM,1983,NA,NA
SXM,1984,NA,NA
SXM,1985,NA,NA
SXM,1986,NA,NA
SXM,1987,NA,NA
SXM,1988,NA,NA
SXM,1989,NA,NA
SXM,1990,NA,NA
SXM,1991,NA,NA
SXM,1992,NA,NA
SXM,1993,NA,NA
SXM,1994,NA,NA
SXM,1995,NA,NA
SXM,1996,NA,NA
SXM,1997,NA,NA
SXM,1998,NA,31240
SXM,1999,-0.500610762,31084
SXM,2000,-1.834377687,30519
SXM,2001,0.265056848,30600
SXM,2002,0.576764882,30777
SXM,2003,2.233060387,31472
SXM,2004,3.177252874,32488
SXM,2005,1.597004887,33011
SXM,2006,1.294185282,33441
SXM,2007,1.100350126,33811
SXM,2008,0.451494681,33964
SXM,2009,0.803499822,34238
SXM,2010,-0.532990983,34056
SXM,2011,-1.840297302,33435
SXM,2012,3.540582819,34640
SXM,2013,5.523039526,36607
SXM,2014,2.902265834,37685
SXM,2015,2.980223174,38825
SXM,2016,2.903978461,39969
SXM,2017,1.502331373,40574
SXM,2018,0.196976476,NA
SXM,2019,0.194134259,NA
SYC,1961,2.811425399,42889
SYC,1962,2.652834129,44042
SYC,1963,2.542224829,45176
SYC,1964,2.505103785,46322
SYC,1965,2.511270082,47500
SYC,1966,2.492878496,48699
SYC,1967,2.458292335,49911
SYC,1968,2.420821864,51134
SYC,1969,2.378879124,52365
SYC,1970,2.331063885,53600
SYC,1971,2.022322949,54695
SYC,1972,2.409711626,56029
SYC,1973,1.528531987,56892
SYC,1974,1.820147959,57937
SYC,1975,2.311817635,59292
SYC,1976,2.02350889,60504
SYC,1977,2.096732303,61786
SYC,1978,0.587401637,62150
SYC,1979,0.858731926,62686
SYC,1980,0.913088831,63261
SYC,1981,1.216078335,64035
SYC,1982,0.588566721,64413
SYC,1983,-0.121166946,64335
SYC,1984,0.592011152,64717
SYC,1985,0.81101698,65244
SYC,1986,0.623397692,65652
SYC,1987,4.245108175,68499
SYC,1988,0.373031455,68755
SYC,1989,0.597440909,69167
SYC,1990,0.490359666,69507
SYC,1991,1.331962012,70439
SYC,1992,0.458917818,70763
SYC,1993,2.083758339,72253
SYC,1994,2.665768473,74205
SYC,1995,1.47017209,75304
SYC,1996,1.467193026,76417
SYC,1997,1.173453648,77319
SYC,1998,1.95568619,78846
SYC,1999,1.964196367,80410
SYC,2000,0.892658567,81131
SYC,2001,0.087474518,81202
SYC,2002,3.057385326,83723
SYC,2003,-1.131516421,82781
SYC,2004,-0.370334935,82475
SYC,2005,0.463308214,82858
SYC,2006,2.080596735,84600
SYC,2007,0.510514983,85033
SYC,2008,2.236282715,86956
SYC,2009,0.392530948,87298
SYC,2010,2.792329069,89770
SYC,2011,-2.628656355,87441
SYC,2012,0.98098019,88303
SYC,2013,1.846876093,89949
SYC,2014,1.555395709,91359
SYC,2015,2.229795053,93419
SYC,2016,1.33763478,94677
SYC,2017,1.224033758,95843
SYC,2018,0.954291918,NA
SYC,2019,0.887925293,NA
SYR,1961,3.192901393,4721896
SYR,1962,3.199625095,4875422
SYR,1963,3.213655105,5034646
SYR,1964,3.238002303,5200336
SYR,1965,3.26886704,5373137
SYR,1966,3.297071238,5553246
SYR,1967,3.320027441,5740710
SYR,1968,3.342902462,5935860
SYR,1969,3.36577606,6139048
SYR,1970,3.387032485,6350541
SYR,1971,3.410425926,6570857
SYR,1972,3.429908187,6800141
SYR,1973,3.435952063,7037851
SYR,1974,3.426430022,7283177
SYR,1975,3.408641727,7535714
SYR,1976,3.378555505,7794662
SYR,1977,3.355493393,8060649
SYR,1978,3.363955334,8336418
SYR,1979,3.411133201,8625690
SYR,1980,3.475810555,8930774
SYR,1981,3.542865499,9252851
SYR,1982,3.581283885,9590227
SYR,1983,3.570645886,9938847
SYR,1984,3.501779509,10293049
SYR,1985,3.396262015,10648632
SYR,1986,3.285212784,11004272
SYR,1987,3.188984944,11360852
SYR,1988,3.104410431,11719071
SYR,1989,3.0370432,12080444
SYR,1990,2.982507861,12446171
SYR,1991,2.923462538,12815401
SYR,1992,2.863412057,13187663
SYR,1993,2.821648252,13565072
SYR,1994,2.801537567,13950476
SYR,1995,2.792211696,14345492
SYR,1996,2.808811041,14754142
SYR,1997,2.814630353,15175316
SYR,1998,2.757453551,15599591
SYR,1999,2.621770701,16013985
SYR,2000,2.44801766,16410848
SYR,2001,2.144390666,16766561
SYR,2002,1.879285974,17084632
SYR,2003,1.916484603,17415214
SYR,2004,2.341624702,17827825
SYR,2005,2.947799641,18361176
SYR,2006,3.731453234,19059258
SYR,2007,4.207340264,19878254
SYR,2008,3.876852433,20664038
SYR,2009,2.588327688,21205873
SYR,2010,0.736023435,21362529
SYR,2011,-1.31729901,21082966
SYR,2012,-3.084734319,20442541
SYR,2013,-4.289117543,19584274
SYR,2014,-4.536564951,18715672
SYR,2015,-3.913350021,17997408
SYR,2016,-3.066273746,17453933
SYR,2017,-2.235952757,17068002
SYR,2018,-0.952015452,NA
SYR,2019,0.96451174,NA
TCA,1961,0.854852188,5874
TCA,1962,0.170096996,5884
TCA,1963,-0.23821689,5870
TCA,1964,-0.375491139,5848
TCA,1965,-0.428412959,5823
TCA,1966,-0.551060461,5791
TCA,1967,-0.467331011,5764
TCA,1968,-0.347584639,5744
TCA,1969,0.503604433,5773
TCA,1970,1.171013898,5841
TCA,1971,2.201240251,5971
TCA,1972,3.067522836,6157
TCA,1973,3.573517896,6381
TCA,1974,3.465350208,6606
TCA,1975,3.290701147,6827
TCA,1976,2.716537512,7015
TCA,1977,2.57524961,7198
TCA,1978,2.564770633,7385
TCA,1979,3.040639634,7613
TCA,1980,3.548530498,7888
TCA,1981,4.305074633,8235
TCA,1982,4.962827817,8654
TCA,1983,5.069223558,9104
TCA,1984,4.845535208,9556
TCA,1985,4.241135451,9970
TCA,1986,3.808203563,10357
TCA,1987,3.482160077,10724
TCA,1988,3.383005838,11093
TCA,1989,4.019798304,11548
TCA,1990,4.760186874,12111
TCA,1991,5.619004634,12811
TCA,1992,6.211579321,13632
TCA,1993,6.35201771,14526
TCA,1994,5.888180442,15407
TCA,1995,5.117645755,16216
TCA,1996,4.28524921,16926
TCA,1997,3.717124078,17567
TCA,1998,3.715614991,18232
TCA,1999,4.467590137,19065
TCA,2000,5.604464291,20164
TCA,2001,6.754369657,21573
TCA,2002,7.408810585,23232
TCA,2003,7.378508945,25011
TCA,2004,6.534783731,26700
TCA,2005,5.394894106,28180
TCA,2006,4.207599856,29391
TCA,2007,3.326056056,30385
TCA,2008,2.653312974,31202
TCA,2009,2.318907759,31934
TCA,2010,2.247981462,32660
TCA,2011,2.171595248,33377
TCA,2012,2.043277942,34066
TCA,2013,1.933284045,34731
TCA,2014,1.820307038,35369
TCA,2015,1.715529108,35981
TCA,2016,1.593637256,36559
TCA,2017,1.509380666,37115
TCA,2018,1.471008071,NA
TCA,2019,1.386860448,NA
TCD,1961,1.938669195,3060368
TCD,1962,1.969390705,3121236
TCD,1963,1.977475962,3183572
TCD,1964,1.958074066,3246523
TCD,1965,1.923852854,3309586
TCD,1966,1.873898235,3372189
TCD,1967,1.840388984,3434825
TCD,1968,1.861468793,3499362
TCD,1969,1.953608942,3568398
TCD,1970,2.085654612,3643604
TCD,1971,2.241269383,3726189
TCD,1972,2.362281892,3815260
TCD,1973,2.398851606,3907889
TCD,1974,2.327728042,3999921
TCD,1975,2.191919724,4088564
TCD,1976,2.047374375,4173135
TCD,1977,1.948549279,4255248
TCD,1978,1.909691498,4337291
TCD,1979,1.951058437,4422745
TCD,1980,2.0518389,4514430
TCD,1981,2.156673741,4612849
TCD,1982,2.257364652,4718162
TCD,1983,2.390757357,4832321
TCD,1984,2.558639024,4957558
TCD,1985,2.74250874,5095401
TCD,1986,2.937205064,5247283
TCD,1987,3.10647833,5412847
TCD,1988,3.213717761,5589626
TCD,1989,3.243884619,5773920
TCD,1990,3.226474392,5963252
TCD,1991,3.198650692,6157079
TCD,1992,3.191444906,6356748
TCD,1993,3.207136433,6563922
TCD,1994,3.254410947,6781053
TCD,1995,3.322598594,7010145
TCD,1996,3.377755701,7250975
TCD,1997,3.423270287,7503493
TCD,1998,3.490769651,7770048
TCD,1999,3.583490768,8053536
TCD,2000,3.682718582,8355654
TCD,2001,3.785852882,8678051
TCD,2002,3.856233291,9019233
TCD,2003,3.85716413,9373916
TCD,2004,3.777276578,9734767
TCD,2005,3.649829765,10096633
TCD,2006,3.50814667,10457124
TCD,2007,3.393016334,10818024
TCD,2008,3.32337145,11183588
TCD,2009,3.311623295,11560147
TCD,2010,3.334642775,11952136
TCD,2011,3.363545784,12360989
TCD,2012,3.370758938,12784750
TCD,2013,3.350985214,13220424
TCD,2014,3.296945541,13663559
TCD,2015,3.222050147,14110975
TCD,2016,3.143959589,14561666
TCD,2017,3.077531708,15016773
TCD,2018,3.023579699,NA
TCD,2019,2.985937461,NA
TGO,1961,1.070670468,1597526
TGO,1962,0.948771415,1612755
TGO,1963,1.171774152,1631764
TGO,1964,1.840398021,1662073
TGO,1965,2.762626136,1708630
TGO,1966,3.756135118,1774029
TGO,1967,4.486971162,1855442
TGO,1968,4.753998235,1945780
TGO,1969,4.478719265,2034907
TGO,1970,3.885147295,2115522
TGO,1971,3.261716693,2185662
TGO,1972,2.793621419,2247582
TGO,1973,2.450744254,2303345
TGO,1974,2.286682352,2356622
TGO,1975,2.258255488,2410446
TGO,1976,2.214591039,2464423
TGO,1977,2.168870939,2518457
TGO,1978,2.270474345,2576292
TGO,1979,2.544845234,2642696
TGO,1980,2.914068043,2720839
TGO,1981,3.306485433,2812307
TGO,1982,3.60773472,2915620
TGO,1983,3.748062012,3026973
TGO,1984,3.692908011,3140846
TGO,1985,3.508361266,3252994
TGO,1986,3.327011849,3363042
TGO,1987,3.180969963,3471739
TGO,1988,2.999966645,3577468
TGO,1989,2.786798656,3678567
TGO,1990,2.569484027,3774312
TGO,1991,2.322389832,3862992
TGO,1992,2.123631955,3945905
TGO,1993,2.085302845,4029053
TGO,1994,2.2471306,4120616
TGO,1995,2.532210952,4226291
TGO,1996,2.857631845,4348805
TGO,1997,3.104941845,4485951
TGO,1998,3.213450917,4632446
TGO,1999,3.144924362,4780448
TGO,2000,2.966857997,4924402
TGO,2001,2.767082098,5062567
TGO,2002,2.621383408,5197031
TGO,2003,2.538361743,5330639
TGO,2004,2.539900508,5467766
TGO,2005,2.597288842,5611640
TGO,2006,2.659433782,5762880
TGO,2007,2.69597392,5920359
TGO,2008,2.716994889,6083420
TGO,2009,2.714801699,6250835
TGO,2010,2.696455516,6421679
TGO,2011,2.677515307,6595943
TGO,2012,2.660849964,6773807
TGO,2013,2.635744685,6954721
TGO,2014,2.601149524,7137997
TGO,2015,2.560945092,7323158
TGO,2016,2.518741857,7509952
TGO,2017,2.479318302,7698475
TGO,2018,2.445904207,NA
TGO,2019,2.420335208,NA
THA,1961,2.973823148,28224187
THA,1962,2.990360262,29080938
THA,1963,3.000936326,29966865
THA,1964,3.005330556,30881138
THA,1965,3.003303783,31822660
THA,1966,2.991844339,32789130
THA,1967,2.973629914,33778799
THA,1968,2.953713132,34791409
THA,1969,2.93338785,35827092
THA,1970,2.908801763,36884536
THA,1971,2.882693945,37963278
THA,1972,2.844383525,39058603
THA,1973,2.779790764,40159582
THA,1974,2.684638362,41252324
THA,1975,2.570147518,42326312
THA,1976,2.452666848,43377271
THA,1977,2.343683933,44405904
THA,1978,2.242773571,45413080
THA,1979,2.153709096,46401754
THA,1980,2.074625798,47374472
THA,1981,1.989186969,48326274
THA,1982,1.905376948,49255900
THA,1983,1.846629211,50173924
THA,1984,1.818861213,51094868
THA,1985,1.80768501,52026901
THA,1986,1.815534636,52980094
THA,1987,1.806508222,53945881
THA,1988,1.737753361,54891520
THA,1989,1.59161076,55772169
THA,1990,1.399496742,56558186
THA,1991,1.185135837,57232465
THA,1992,1.005812493,57811021
THA,1993,0.907035869,58337773
THA,1994,0.91713304,58875269
THA,1995,1.00050231,59467274
THA,1996,1.108583391,60130186
THA,1997,1.18436686,60846582
THA,1998,1.206435993,61585103
THA,1999,1.151848125,62298571
THA,2000,1.04442413,62952642
THA,2001,0.927424589,63539196
THA,2002,0.83050102,64069087
THA,2003,0.747605587,64549866
THA,2004,0.687690282,64995299
THA,2005,0.645482185,65416189
THA,2006,0.604057085,65812536
THA,2007,0.55991981,66182067
THA,2008,0.525822896,66530984
THA,2009,0.503540016,66866839
THA,2010,0.489609257,67195028
THA,2011,0.480063003,67518382
THA,2012,0.469250687,67835957
THA,2013,0.453807163,68144501
THA,2014,0.430842722,68438730
THA,2015,0.402150718,68714511
THA,2016,0.373052587,68971331
THA,2017,0.345238362,69209858
THA,2018,0.315448259,NA
THA,2019,0.283426556,NA
TJK,1961,3.395610888,2159134
TJK,1962,3.523801538,2236574
TJK,1963,3.586649722,2318248
TJK,1964,3.568856048,2402477
TJK,1965,3.496924007,2487976
TJK,1966,3.419008464,2574511
TJK,1967,3.351314361,2662253
TJK,1968,3.276555252,2750928
TJK,1969,3.195799214,2840262
TJK,1970,3.114263969,2930107
TJK,1971,3.035463587,3020413
TJK,1972,2.96412829,3111282
TJK,1973,2.90620647,3203029
TJK,1974,2.864393696,3296103
TJK,1975,2.836660244,3390941
TJK,1976,2.812126643,3487652
TJK,1977,2.79522485,3586515
TJK,1978,2.801693203,3688419
TJK,1979,2.83418254,3794451
TJK,1980,2.883225297,3905446
TJK,1981,2.911412132,4020821
TJK,1982,2.92809307,4140295
TJK,1983,2.973938139,4265274
TJK,1984,3.054387372,4397562
TJK,1985,3.139686481,4537822
TJK,1986,3.241489601,4687325
TJK,1987,3.287918131,4844002
TJK,1988,3.193044653,5001169
TJK,1989,2.930056325,5149874
TJK,1990,2.567593708,5283814
TJK,1991,2.1867428,5400630
TJK,1992,1.868583057,5502494
TJK,1993,1.637069065,5593315
TJK,1994,1.523243239,5679167
TJK,1995,1.496762863,5764810
TJK,1996,1.490106268,5851355
TJK,1997,1.476732044,5938405
TJK,1998,1.48731706,6027388
TJK,1999,1.519295343,6119661
TJK,2000,1.567476716,6216341
TJK,2001,1.630242567,6318513
TJK,2002,1.700327656,6426867
TJK,2003,1.768650961,6541547
TJK,2004,1.83044471,6662389
TJK,2005,1.887280763,6789321
TJK,2006,1.943860713,6922587
TJK,2007,2.003390646,7062672
